Token,Condition,Prefix2,Prefix1,Root,Suffix1,Suffix2,Wordlength,Monomorpheme,MonoPrefix2,MonoPrefix1,MonoRoot,MonoSuffix1,MonoSuffix2,ErrorPrefix2,ErrorPrefix1,ErrorRoot,ErrorSuffix1,ErrorSuffix2,ChangedIndexP2,ChangedIndexP1,ChangedIndexR,ChangedIndexS1,ChangedIndexS2,MonoErrorPrefix2,MonoErrorPrefix1,MonoErrorRoot,MonoErrorSuffix1,MonoErrorSuffix2,MonoChangedIndexP2,MonoChangedIndexP1,MonoChangedIndexR,MonoChangedIndexS1,MonoChangedIndexS2
unelsion,prs,,un,els,ion,,8,nulseoni,,nu,lse,oni,,,enelsion,unelbion,unelsior,,,0,2,2,,,rulseoni,nulsaoni,nulseomi,,,0,2,1,
deyotion,prs,,de,yot,ion,,8,edoytnio,,ed,oyt,nio,,,teyotion,deyition,deyotiom,,,0,1,2,,,odoytnio,edaytnio,edoytmio,,,0,0,0,
deterer,prs,,de,ter,er,,7,edretre,,ed,ret,re,,,daterer,detener,deteror,,,1,2,0,,,ehretre,edmetre,edretra,,,1,0,1,
pregageion,prs,,pre,gage,ion,,10,epraggenio,,epr,agge,nio,,,tregageion,pregogeion,pregageiol,,,0,1,2,,,apraggenio,epragganio,epraggemio,,,0,3,0,
deyotful,prs,,de,yot,ful,,8,edtyoulf,,ed,tyo,ulf,,,dayotful,deyatful,deyotfur,,,1,1,2,,,odtyoulf,edcyoulf,edtyoumf,,,0,0,1,
unsopful,prs,,un,sop,ful,,8,nuposluf,,nu,pos,luf,,,umsopful,unsipful,unsoptul,,,1,1,0,,,naposluf,nuhosluf,nuposlef,,,1,0,1,
unyotable,prs,,un,yot,able,,9,nuytoleba,,nu,yto,leba,,,umyotable,unyocable,unyotabme,,,1,2,2,,,ruytoleba,numtoleba,nuytoleda,,,0,0,2,
prerergion,prs,,pre,rerg,ion,,10,peregrroin,,per,egrr,oin,,,prurergion,prererdion,prerergiin,,,2,3,1,,,geregrroin,peregrloin,peregrroim,,,0,3,2,
inemsoion,prs,,in,emso,ion,,9,niemosoin,,ni,emos,oin,,,imemsoion,inensoion,inemsoioj,,,1,1,2,,,wiemosoin,niemesoin,niemosoen,,,0,2,1,
interful,prs,,in,ter,ful,,8,niertufl,,ni,ert,ufl,,,ilterful,inherful,interdul,,,1,0,0,,,miertufl,niirtufl,niertefl,,,0,0,0,
deyotion,prs,,de,yot,ion,,8,edytonoi,,ed,yto,noi,,,heyotion,deyation,deyotiom,,,0,1,2,,,idytonoi,edyhonoi,edytonii,,,0,1,1,
derergion,prs,,de,rerg,ion,,9,edegrrnio,,ed,egrr,nio,,,serergion,derertion,derergian,,,0,3,1,,,idegrrnio,edeglrnio,edegrrnii,,,0,2,2,
dererger,prs,,de,rerg,er,,8,edgrrere,,ed,grre,re,,,direrger,deremger,derergem,,,1,2,1,,,idgrrere,edgrlere,edgrreru,,,0,2,1,
preterer,prs,,pre,ter,er,,8,repertre,,rep,ert,re,,,praterer,pretarer,preterir,,,2,1,0,,,recertre,repeltre,repertra,,,2,1,1,
dehidadful,prs,,de,hidad,ful,,10,edahddiluf,,ed,ahddi,luf,,,tehidadful,dehidapful,dehidadfuw,,,0,4,2,,,esahddiluf,edahddeluf,edahddilof,,,1,4,1,
prehidader,prs,,pre,hidad,er,,10,perdiadhre,,per,diadh,re,,,pmehidader,prehidaser,prehidadir,,,1,4,0,,,kerdiadhre,perdiahhre,perdiadhra,,,0,3,1,
degageful,prs,,de,gage,ful,,9,edeagglfu,,ed,eagg,lfu,,,tegageful,degagoful,degagefil,,,0,3,1,,,eceagglfu,ediagglfu,edeagglvu,,,1,0,1,
inhidadion,prs,,in,hidad,ion,,10,nihdiadnoi,,ni,hdiad,noi,,,imhidadion,intidadion,inhidadien,,,1,0,1,,,rihdiadnoi,nihdiednoi,nihdiadmoi,,,0,3,0,
inemsoful,prs,,in,emso,ful,,9,niosmeufl,,ni,osme,ufl,,,onemsoful,inensoful,inemsofil,,,0,1,1,,,nuosmeufl,niosmiufl,niosmeucl,,,1,3,1,
unelsful,prs,,un,els,ful,,8,nulselfu,,nu,lse,lfu,,,inelsful,unersful,unelsfel,,,0,1,1,,,nalselfu,nuldelfu,nulselfo,,,1,1,2,
unemsoable,prs,,un,emso,able,,10,numoseblea,,nu,mose,blea,,,onemsoable,unemseable,unemsoablu,,,0,3,3,,,nemoseblea,numosablea,numoseblaa,,,1,3,2,
unrergion,prs,,un,rerg,ion,,9,nugrrenoi,,nu,grre,noi,,,onrergion,unremgion,unrergior,,,0,2,2,,,nigrrenoi,nutrrenoi,nugrrenou,,,1,0,2,
preyotion,prs,,pre,yot,ion,,9,eprtoyoin,,epr,toy,oin,,,pruyotion,preyovion,preyotioy,,,2,2,2,,,epwtoyoin,eprtiyoin,eprtoyiin,,,2,1,0,
inrergion,prs,,in,rerg,ion,,9,nirregnio,,ni,rreg,nio,,,irrergion,innergion,inrergoon,,,1,0,0,,,narregnio,nirrepnio,nirregnia,,,1,3,2,
inehuer,prs,,in,ehu,er,,7,nieuhre,,ni,euh,re,,,enehuer,inepuer,inehuew,,,0,1,1,,,mieuhre,nieusre,nieuhme,,,0,2,0,
unyotion,prs,,un,yot,ion,,8,nuoytnio,,nu,oyt,nio,,,uyyotion,unrotion,unyotiow,,,1,0,2,,,luoytnio,nuoyfnio,nuoytnia,,,0,2,2,
unrergful,prs,,un,rerg,ful,,9,nugerrflu,,nu,gerr,flu,,,umrergful,unrirgful,unrergfuy,,,1,1,2,,,rugerrflu,nugermflu,nugerrfle,,,0,3,2,
derergable,prs,,de,rerg,able,,10,edegrrlbea,,ed,egrr,lbea,,,durergable,dererhable,derergoble,,,1,3,0,,,egegrrlbea,edegmrlbea,edegrrybea,,,1,2,0,
prehidadion,prs,,pre,hidad,ion,,11,eprihaddnio,,epr,ihadd,nio,,,srehidadion,prehodadion,prehidadien,,,0,1,1,,,epmihaddnio,eprisaddnio,eprihaddnie,,,2,1,2,
deyotable,prs,,de,yot,able,,9,edytoealb,,ed,yto,ealb,,,doyotable,deyodable,deyotabre,,,1,2,2,,,efytoealb,edytiealb,edytoealh,,,1,2,3,
ingageion,prs,,in,gage,ion,,9,niggeaino,,ni,ggea,ino,,,irgageion,intageion,ingageaon,,,1,0,0,,,liggeaino,nigguaino,niggeaine,,,0,2,2,
desoper,prs,,de,sop,er,,7,edpsore,,ed,pso,re,,,fesoper,devoper,desopur,,,0,0,0,,,idpsore,edtsore,edpsone,,,0,0,0,
inrergful,prs,,in,rerg,ful,,9,nirgreluf,,ni,rgre,luf,,,irrergful,inrargful,inrergtul,,,1,1,0,,,norgreluf,nirsreluf,nirgrelug,,,1,1,2,
preyotion,prs,,pre,yot,ion,,9,eprtoynio,,epr,toy,nio,,,creyotion,preyohion,preyotior,,,0,2,2,,,oprtoynio,eprtornio,eprtoynie,,,0,2,2,
depreyot,ppr,de,pre,yot,,,8,edrpeyto,ed,rpe,yto,,,hepreyot,dehreyot,deprejot,,,0,0,0,,,udrpeyto,edrteyto,edrpeyta,,,0,1,2,,
indererg,ppr,in,de,rerg,,,8,niedgrer,ni,ed,grer,,,imdererg,indarerg,indemerg,,,1,1,0,,,needgrer,niehgrer,niedgrem,,,1,1,3,,
predeyot,ppr,pre,de,yot,,,8,rpeedyto,rpe,ed,yto,,,prideyot,prediyot,predemot,,,2,1,0,,,rseedyto,rpeesyto,rpeedrto,,,1,1,0,,
preunegah,ppr,pre,un,egah,,,9,pernugeha,per,nu,geha,,,treunegah,preuregah,preunehah,,,0,1,1,,,pelnugeha,pernogeha,pernugehi,,,2,1,3,,
preungage,ppr,pre,un,gage,,,9,pernuagge,per,nu,agge,,,hreungage,preengage,preungaga,,,0,0,3,,,pennuagge,pernaagge,pernuegge,,,2,1,0,,
uninehu,ppr,un,in,ehu,,,7,nuniueh,nu,ni,ueh,,,ininehu,unenehu,unineha,,,0,0,2,,,wuniueh,nuneueh,nuniuuh,,,0,1,1,,
deinehu,ppr,de,in,ehu,,,7,edniuhe,ed,ni,uhe,,,dainehu,deenehu,deinebu,,,1,0,1,,,adniuhe,edriuhe,edniehe,,,0,0,0,,
indeyot,ppr,in,de,yot,,,7,niedtoy,ni,ed,toy,,,endeyot,inteyot,indeyos,,,0,0,2,,,miedtoy,niudtoy,niedtey,,,0,0,1,,
indegage,ppr,in,de,gage,,,8,niedgega,ni,ed,gega,,,endegage,indigage,indetage,,,0,1,0,,,needgega,niadgega,niedvega,,,1,0,0,,
deinegah,ppr,de,in,egah,,,8,edniageh,ed,ni,ageh,,,heinegah,deunegah,deinegad,,,0,0,3,,,esniageh,edliageh,edniaheh,,,1,0,1,,
indegage,ppr,in,de,gage,,,8,niedagge,ni,ed,agge,,,imdegage,indagage,indegoge,,,1,1,1,,,miedagge,niehagge,niedagte,,,0,1,2,,
indeyot,ppr,in,de,yot,,,7,niedoyt,ni,ed,oyt,,,undeyot,inheyot,indeyod,,,0,0,2,,,needoyt,niidoyt,niedomt,,,1,0,1,,
preunegah,ppr,pre,un,egah,,,9,eprnuaghe,epr,nu,aghe,,,prounegah,preonegah,preunehah,,,2,0,1,,,efrnuaghe,eprmuaghe,eprnuagqe,,,1,0,2,,
predererg,ppr,pre,de,rerg,,,9,erpederrg,erp,ed,errg,,,prodererg,predorerg,prederorg,,,2,1,1,,,ewpederrg,erpecerrg,erpederrt,,,1,1,3,,
predeter,ppr,pre,de,ter,,,8,peredret,per,ed,ret,,,pradeter,prediter,predetel,,,2,1,2,,,pemedret,peretret,peredreh,,,2,1,2,,
deinhidad,ppr,de,in,hidad,,,9,ednidahdi,ed,ni,dahdi,,,doinhidad,deimhidad,deinhidah,,,1,1,4,,,esnidahdi,ednadahdi,ednidahti,,,1,1,3,,
preunegah,ppr,pre,un,egah,,,9,eprnugeah,epr,nu,geah,,,pleunegah,preuregah,preunegoh,,,1,1,2,,,epmnugeah,eprnegeah,eprnugeih,,,2,1,2,,
inprehidad,ppr,in,pre,hidad,,,10,niperidadh,ni,per,idadh,,,imprehidad,inkrehidad,inprehided,,,1,0,3,,,naperidadh,nipemidadh,niperadadh,,,1,2,0,,
undeyot,ppr,un,de,yot,,,7,nuedoyt,nu,ed,oyt,,,endeyot,undayot,undeyos,,,0,1,2,,,ruedoyt,nuepoyt,nuedeyt,,,0,1,0,,
depresop,ppr,de,pre,sop,,,8,edrpeops,ed,rpe,ops,,,cepresop,deprosop,depresot,,,0,2,2,,,odrpeops,edrpaops,edrpeopp,,,0,2,2,,
unprehidad,ppr,un,pre,hidad,,,10,nuperdhdai,nu,per,dhdai,,,enprehidad,unprohidad,unprehodad,,,0,2,1,,,noperdhdai,nupardhdai,nuperthdai,,,1,1,0,,
uninemso,ppr,un,in,emso,,,8,nuniesmo,nu,ni,esmo,,,aninemso,uniremso,uninomso,,,0,1,0,,,noniesmo,nunuesmo,nuniesme,,,1,1,3,,
preinhidad,ppr,pre,in,hidad,,,10,rpenihaddi,rpe,ni,haddi,,,pyeinhidad,preirhidad,preinhidid,,,1,1,3,,,rdenihaddi,rperihaddi,rpenihadde,,,1,0,4,,
undeyot,ppr,un,de,yot,,,7,nuedoty,nu,ed,oty,,,endeyot,unbeyot,undeyos,,,0,0,2,,,ruedoty,nuudoty,nuedaty,,,0,0,0,,
preunyot,ppr,pre,un,yot,,,8,rpenuoyt,rpe,nu,oyt,,,pmeunyot,preenyot,preunmot,,,1,0,0,,,rponuoyt,rpeneoyt,rpenueyt,,,2,1,0,,
deinegah,ppr,de,in,egah,,,8,ednihaeg,ed,ni,haeg,,,heinegah,deanegah,deinegoh,,,0,0,2,,,adnihaeg,ednahaeg,ednihaes,,,0,1,3,,
predeyot,ppr,pre,de,yot,,,8,repedtyo,rep,ed,tyo,,,pwedeyot,preteyot,predemot,,,1,0,0,,,resedtyo,repettyo,repedtno,,,2,1,1,,
preungage,ppr,pre,un,gage,,,9,eprnuageg,epr,nu,ageg,,,priungage,preongage,preungace,,,2,0,2,,,epwnuageg,eprniageg,eprnuaseg,,,2,1,1,,
deinehu,ppr,de,in,ehu,,,7,edniheu,ed,ni,heu,,,dainehu,deimehu,deinepu,,,1,1,1,,,ecniheu,edriheu,ednihou,,,1,0,1,,
deinehu,ppr,de,in,ehu,,,7,edniueh,ed,ni,ueh,,,doinehu,deimehu,deinuhu,,,1,1,0,,,etniueh,edmiueh,ednioeh,,,1,0,0,,
inunter,ppr,in,un,ter,,,7,ninurte,ni,nu,rte,,,imunter,inenter,inunfer,,,1,0,0,,,linurte,nilurte,ninumte,,,0,0,0,,
deunemso,ppr,de,un,emso,,,8,ednuemos,ed,nu,emos,,,peunemso,deuremso,deunemdo,,,0,1,2,,,esnuemos,edwuemos,ednuewos,,,1,0,1,,
preunegah,ppr,pre,un,egah,,,9,rpenuaehg,rpe,nu,aehg,,,praunegah,preonegah,preunegat,,,2,0,3,,,rhenuaehg,rpeniaehg,rpenuaihg,,,1,1,1,,
deingage,ppr,de,in,gage,,,8,ednieagg,ed,ni,eagg,,,peingage,deongage,deincage,,,0,0,0,,,esnieagg,edmieagg,ednieatg,,,1,0,2,,
predehidad,ppr,pre,de,hidad,,,10,repedhdiad,rep,ed,hdiad,,,pyedehidad,predohidad,predehodad,,,1,1,1,,,recedhdiad,repethdiad,repedhdiid,,,2,1,3,,
deinhidad,ppr,de,in,hidad,,,9,ednididah,ed,ni,didah,,,diinhidad,deenhidad,deinhadad,,,1,0,1,,,idnididah,ednedidah,ednipidah,,,0,1,0,,
inunyot,ppr,in,un,yot,,,7,ninuoyt,ni,nu,oyt,,,irunyot,inanyot,inunyut,,,1,0,1,,,nenuoyt,ninioyt,ninuoyp,,,1,1,2,,
inpregage,ppr,in,pre,gage,,,9,nirepgaeg,ni,rep,gaeg,,,anpregage,inprigage,inpregagi,,,0,2,3,,,mirepgaeg,ninepgaeg,nireppaeg,,,0,0,0,,
preinsop,ppr,pre,in,sop,,,8,eprnipso,epr,ni,pso,,,treinsop,preirsop,preinsap,,,0,1,1,,,esrnipso,eprnopso,eprnipsa,,,1,1,2,,
undeter,ppr,un,de,ter,,,7,nuedert,nu,ed,ert,,,endeter,unteter,undeser,,,0,0,0,,,noedert,nuadert,nueders,,,1,0,2,,
deunsop,ppr,de,un,sop,,,7,ednuosp,ed,nu,osp,,,diunsop,deonsop,deunsap,,,1,0,1,,,esnuosp,ednaosp,ednuosf,,,1,1,2,,
deunrerg,ppr,de,un,rerg,,,8,ednuegrr,ed,nu,egrr,,,dounrerg,deurrerg,deunrorg,,,1,1,1,,,etnuegrr,edmuegrr,ednuagrr,,,1,0,0,,
inunemso,ppr,in,un,emso,,,8,ninuemos,ni,nu,emos,,,imunemso,inenemso,inuneyso,,,1,0,1,,,nenuemos,niruemos,ninuamos,,,1,0,0,,
deunsop,ppr,de,un,sop,,,7,ednupos,ed,nu,pos,,,seunsop,deulsop,deunsip,,,0,1,1,,,idnupos,ednapos,ednupas,,,0,1,1,,
preinter,ppr,pre,in,ter,,,8,rpeniert,rpe,ni,ert,,,pleinter,preirter,preinher,,,1,1,0,,,rpiniert,rpeyiert,rpeniirt,,,2,0,0,,
undegage,ppr,un,de,gage,,,8,nuedaegg,nu,ed,aegg,,,urdegage,untegage,undehage,,,1,0,0,,,ruedaegg,nuidaegg,nuedoegg,,,0,0,0,,
indehidad,ppr,in,de,hidad,,,9,niedidahd,ni,ed,idahd,,,irdehidad,intehidad,indehitad,,,1,0,2,,,miedidahd,nietidahd,niededahd,,,0,1,0,,
deprehidad,ppr,de,pre,hidad,,,10,edrpehdida,ed,rpe,hdida,,,daprehidad,depnehidad,deprehidaf,,,1,1,4,,,idrpehdida,edrpahdida,edrpefdida,,,0,2,0,,
indegage,ppr,in,de,gage,,,8,niedeagg,ni,ed,eagg,,,andegage,indigage,indeguge,,,0,1,1,,,riedeagg,niudeagg,niedeadg,,,0,0,2,,
depreter,ppr,de,pre,ter,,,8,edrepetr,ed,rep,etr,,,tepreter,deprater,depreher,,,0,2,0,,,adrepetr,edripetr,edrepetm,,,0,1,2,,
preunels,ppr,pre,un,els,,,8,eprnulse,epr,nu,lse,,,priunels,preurels,preuners,,,2,1,1,,,epmnulse,eprnolse,eprnulte,,,2,1,1,,
uninter,ppr,un,in,ter,,,7,nunitre,nu,ni,tre,,,urinter,unonter,uninser,,,1,0,0,,,nenitre,numitre,nunitle,,,1,0,1,,
predeter,ppr,pre,de,ter,,,8,erpedtre,erp,ed,tre,,,pledeter,prediter,predeser,,,1,1,0,,,enpedtre,erpehtre,erpedcre,,,1,1,0,,
predererg,ppr,pre,de,rerg,,,9,epredgerr,epr,ed,gerr,,,pwedererg,predirerg,prederurg,,,1,1,1,,,ehredgerr,eprodgerr,epredgerm,,,1,0,3,,
deprehidad,ppr,de,pre,hidad,,,10,edperddhai,ed,per,ddhai,,,daprehidad,debrehidad,deprehided,,,1,0,3,,,efperddhai,edporddhai,edperhdhai,,,1,1,0,,
inunels,ppr,in,un,els,,,7,ninusel,ni,nu,sel,,,irunels,inonels,inunelt,,,1,0,2,,,nanusel,nimusel,ninusil,,,1,0,1,,
indesop,ppr,in,de,sop,,,7,niedpso,ni,ed,pso,,,ildesop,indisop,indetop,,,1,1,0,,,needpso,niodpso,niedpse,,,1,0,2,,
deprererg,ppr,de,pre,rerg,,,9,edrepegrr,ed,rep,egrr,,,daprererg,defrererg,deprelerg,,,1,0,0,,,adrepegrr,edresegrr,edrepesrr,,,0,2,1,,
deinemso,ppr,de,in,emso,,,8,ednisome,ed,ni,some,,,feinemso,deiyemso,deinimso,,,0,1,0,,,idnisome,edyisome,ednisone,,,0,0,2,,
deprererg,ppr,de,pre,rerg,,,9,edeprergr,ed,epr,ergr,,,doprererg,deprorerg,depremerg,,,1,2,0,,,udeprergr,edepyergr,edeprersr,,,0,2,2,,
inpregage,ppr,in,pre,gage,,,9,nirepaegg,ni,rep,aegg,,,enpregage,intregage,inpregoge,,,0,0,1,,,wirepaegg,nimepaegg,nirepaagg,,,0,0,1,,
undererg,ppr,un,de,rerg,,,8,nuedrrge,nu,ed,rrge,,,ondererg,undirerg,underorg,,,0,1,1,,,muedrrge,nuehrrge,nuedrrse,,,0,1,2,,
uninels,ppr,un,in,els,,,7,nuniesl,nu,ni,esl,,,uminels,unenels,uninems,,,1,0,1,,,naniesl,nuneesl,nuniehl,,,1,1,1,,
preunegah,ppr,pre,un,egah,,,9,repnugeha,rep,nu,geha,,,pmeunegah,preuregah,preunegac,,,1,1,3,,,rapnugeha,repnegeha,repnugehe,,,1,1,3,,
deunels,ppr,de,un,els,,,7,ednulse,ed,nu,lse,,,dounels,deuyels,deunems,,,1,1,1,,,esnulse,ednilse,ednumse,,,1,1,0,,
predegage,ppr,pre,de,gage,,,9,epredegga,epr,ed,egga,,,pradegage,prepegage,predegahe,,,2,0,2,,,apredegga,epretegga,epredehga,,,0,1,1,,
deunels,ppr,de,un,els,,,7,ednules,ed,nu,les,,,ceunels,deenels,deunems,,,0,0,1,,,esnules,ednales,ednuled,,,1,1,2,,
inprehidad,ppr,in,pre,hidad,,,10,nirepdihda,ni,rep,dihda,,,enprehidad,inprihidad,inprehidas,,,0,2,4,,,rirepdihda,nilepdihda,nirepdihde,,,0,0,4,,
preunegah,ppr,pre,un,egah,,,9,rpenuageh,rpe,nu,ageh,,,praunegah,preumegah,preunegeh,,,2,1,2,,,rponuageh,rpemuageh,rpenuateh,,,2,0,1,,
deunsop,ppr,de,un,sop,,,7,ednuops,ed,nu,ops,,,peunsop,deuysop,deunsos,,,0,1,2,,,epnuops,edjuops,ednuopp,,,1,0,2,,
depresop,ppr,de,pre,sop,,,8,edperspo,ed,per,spo,,,sepresop,depmesop,deprehop,,,0,1,0,,,ekperspo,edparspo,edperspa,,,1,1,2,,
uningage,ppr,un,in,gage,,,8,nunigeag,nu,ni,geag,,,uringage,unengage,uninpage,,,1,0,0,,,runigeag,nunegeag,nuniguag,,,0,1,1,,
predehidad,ppr,pre,de,hidad,,,10,peredadhid,per,ed,adhid,,,dredehidad,pretehidad,predehidid,,,0,0,3,,,deredadhid,perodadhid,peredodhid,,,0,0,0,,
inunsop,ppr,in,un,sop,,,7,ninupos,ni,nu,pos,,,irunsop,inursop,inunsap,,,1,1,1,,,nonupos,ninepos,ninupis,,,1,1,1,,
preinhidad,ppr,pre,in,hidad,,,10,rpeniaddih,rpe,ni,addih,,,pweinhidad,preonhidad,preinhidat,,,1,0,4,,,lpeniaddih,rpeneaddih,rpeniatdih,,,0,1,1,,
depreyot,ppr,de,pre,yot,,,8,edrepoyt,ed,rep,oyt,,,hepreyot,depweyot,depreyod,,,0,1,2,,,odrepoyt,edretoyt,edrepiyt,,,0,2,0,,
uninehu,ppr,un,in,ehu,,,7,nunieuh,nu,ni,euh,,,aninehu,unimehu,uninetu,,,0,1,1,,,nanieuh,numieuh,nuniiuh,,,1,0,0,,
indesop,ppr,in,de,sop,,,7,niedpos,ni,ed,pos,,,iwdesop,indasop,indesep,,,1,1,1,,,miedpos,niadpos,niedsos,,,0,0,0,,
predeyot,ppr,pre,de,yot,,,8,repedtoy,rep,ed,toy,,,pradeyot,preseyot,predeyet,,,2,0,1,,,ripedtoy,repadtoy,repedpoy,,,1,0,0,,
inunhidad,ppr,in,un,hidad,,,9,ninuhdiad,ni,nu,hdiad,,,anunhidad,inuyhidad,inunkidad,,,0,1,0,,,nonuhdiad,ninehdiad,ninuhdoad,,,1,1,2,,
unpreter,ppr,un,pre,ter,,,8,nuperert,nu,per,ert,,,inpreter,unproter,unpretem,,,0,2,2,,,muperert,nuserert,nuperemt,,,0,0,1,,
deunter,ppr,de,un,ter,,,7,ednuret,ed,nu,ret,,,feunter,deujter,deuntem,,,0,1,2,,,efnuret,ednoret,ednurot,,,1,1,1,,
undeter,ppr,un,de,ter,,,7,nuedret,nu,ed,ret,,,uldeter,undater,undeser,,,1,1,0,,,wuedret,nuehret,nuedmet,,,0,1,0,,
undererg,ppr,un,de,rerg,,,8,nuedrgre,nu,ed,rgre,,,ondererg,unfererg,undeyerg,,,0,0,0,,,ruedrgre,nuidrgre,nuedmgre,,,0,0,0,,
indegage,ppr,in,de,gage,,,8,niedegga,ni,ed,egga,,,endegage,indigage,indetage,,,0,1,0,,,liedegga,niodegga,niedepga,,,0,0,1,,
uninehu,ppr,un,in,ehu,,,7,nuniueh,nu,ni,ueh,,,uminehu,unenehu,uninahu,,,1,0,0,,,naniueh,nunoueh,nuniuet,,,1,1,2,,
predegage,ppr,pre,de,gage,,,9,rpeedgega,rpe,ed,gega,,,pmedegage,predugage,predegoge,,,1,1,1,,,ypeedgega,rpeetgega,rpeedgeha,,,0,1,2,,
preinels,ppr,pre,in,els,,,8,repniles,rep,ni,les,,,proinels,preimels,preinelt,,,2,1,2,,,rapniles,repnoles,repnileh,,,1,1,2,,
inpresop,ppr,in,pre,sop,,,8,niperosp,ni,per,osp,,,onpresop,inprasop,inprepop,,,0,2,0,,,neperosp,nipemosp,niperogp,,,1,2,1,,
preinter,ppr,pre,in,ter,,,8,perniert,per,ni,ert,,,pneinter,preonter,preintir,,,1,0,1,,,serniert,perliert,pernierd,,,0,0,2,,
undesop,ppr,un,de,sop,,,7,nuedpos,nu,ed,pos,,,endesop,undosop,undetop,,,0,1,0,,,needpos,nuetpos,nuedpas,,,1,1,1,,
deinrerg,ppr,de,in,rerg,,,8,edniegrr,ed,ni,egrr,,,seinrerg,deilrerg,deinwerg,,,0,1,0,,,odniegrr,edwiegrr,edniehrr,,,0,0,1,,
deprehidad,ppr,de,pre,hidad,,,10,edeprddhai,ed,epr,ddhai,,,heprehidad,deprihidad,deprehidat,,,0,2,4,,,ebeprddhai,edepwddhai,edeprtdhai,,,1,2,0,,
inunehu,ppr,in,un,ehu,,,7,ninueuh,ni,nu,euh,,,ilunehu,inenehu,inunetu,,,1,0,1,,,winueuh,nimueuh,ninuauh,,,0,0,0,,
predeter,ppr,pre,de,ter,,,8,rpeedtre,rpe,ed,tre,,,pradeter,prediter,predetew,,,2,1,2,,,rpaedtre,rpeadtre,rpeedhre,,,2,0,0,,
predesop,ppr,pre,de,sop,,,8,repedspo,rep,ed,spo,,,pledesop,predisop,predebop,,,1,1,0,,,ripedspo,repidspo,repedspe,,,1,0,2,,
deunels,ppr,de,un,els,,,7,ednules,ed,nu,les,,,dounels,deenels,deuners,,,1,0,1,,,ehnules,edniles,ednuwes,,,1,1,0,,
inungage,ppr,in,un,gage,,,8,ninugega,ni,nu,gega,,,anungage,inumgage,inungege,,,0,1,1,,,nonugega,ninegega,ninugaga,,,1,1,1,,
predererg,ppr,pre,de,rerg,,,9,peredegrr,per,ed,egrr,,,pradererg,predorerg,predererp,,,2,1,3,,,penedegrr,perefegrr,peredegrw,,,2,1,3,,
deunsop,ppr,de,un,sop,,,7,ednuosp,ed,nu,osp,,,heunsop,deulsop,deunsoc,,,0,1,2,,,etnuosp,edruosp,ednuoss,,,1,0,2,,
indesop,ppr,in,de,sop,,,7,niedpso,ni,ed,pso,,,ondesop,inpesop,indesog,,,0,0,2,,,wiedpso,nieppso,nieddso,,,0,1,0,,
predeter,ppr,pre,de,ter,,,8,rpeedert,rpe,ed,ert,,,pnedeter,prepeter,predetew,,,1,0,2,,,wpeedert,rpeetert,rpeedirt,,,0,1,0,,
undehidad,ppr,un,de,hidad,,,9,nuedaihdd,nu,ed,aihdd,,,umdehidad,undahidad,undehedad,,,1,1,1,,,noedaihdd,nuehaihdd,nueduihdd,,,1,1,0,,
indeyot,ppr,in,de,yot,,,7,niedoty,ni,ed,oty,,,imdeyot,inheyot,indeyut,,,1,0,1,,,nuedoty,nietoty,niedohy,,,1,1,1,,
inprererg,ppr,in,pre,rerg,,,9,nieprergr,ni,epr,ergr,,,onprererg,inprorerg,inprerers,,,0,2,3,,,mieprergr,niepmergr,nieprergm,,,0,2,3,,
inunter,ppr,in,un,ter,,,7,ninurte,ni,nu,rte,,,onunter,inuyter,inuntor,,,0,1,1,,,minurte,nirurte,ninurse,,,0,0,1,,
depreyot,ppr,de,pre,yot,,,8,ederpyto,ed,erp,yto,,,dipreyot,deprayot,depreyod,,,1,2,2,,,iderpyto,edirpyto,ederpygo,,,0,0,1,,
preunyot,ppr,pre,un,yot,,,8,erpnuyto,erp,nu,yto,,,prounyot,preenyot,preunlot,,,2,0,0,,,eypnuyto,erpneyto,erpnuypo,,,1,1,1,,
inpreyot,ppr,in,pre,yot,,,8,nirepoty,ni,rep,oty,,,impreyot,indreyot,inpreyet,,,1,0,1,,,norepoty,nimepoty,nireposy,,,1,0,1,,
depreter,ppr,de,pre,ter,,,8,ederpert,ed,erp,ert,,,sepreter,dedreter,depretar,,,0,0,1,,,aderpert,edersert,ederpemt,,,0,2,1,,
preinsop,ppr,pre,in,sop,,,8,repniosp,rep,ni,osp,,,pleinsop,preimsop,preinsep,,,1,1,1,,,mepniosp,repneosp,repniohp,,,0,1,1,,
undeter,ppr,un,de,ter,,,7,nuedrte,nu,ed,rte,,,uwdeter,unpeter,undetew,,,1,0,2,,,yuedrte,nuidrte,nuedrto,,,0,0,2,,
inpreyot,ppr,in,pre,yot,,,8,nieproty,ni,epr,oty,,,anpreyot,inproyot,inpreyit,,,0,2,1,,,lieproty,niepyoty,nieprety,,,0,2,0,,
inprehidad,ppr,in,pre,hidad,,,10,nirepdadih,ni,rep,dadih,,,anprehidad,insrehidad,inprehisad,,,0,0,2,,,nerepdadih,niresdadih,nireppadih,,,1,2,0,,
preinrerg,ppr,pre,in,rerg,,,9,erpnigrre,erp,ni,grre,,,pweinrerg,preirrerg,preinrerc,,,1,1,3,,,eypnigrre,erpmigrre,erpnigrra,,,1,0,3,,
