"rt","url","trial_type","trial_index","time_elapsed","internal_node_id","file_id","fKeyMeansCorrect","ID","responses","final_height_px","final_width_px","scale_factor","view_history","type","first","second","same_key","different_key","answer","gap_duration","second_stim_duration","post_trial_gap","first_stim_duration","prompt","correct","response","encoding_time","condition","root","prefixes","suffixes","word","error_to_which_morpheme","i_morpheme","i_within_morpheme","target_letter_before_error","letter_after_error","error_word","is_error"
"712.3999999761581","","same-different-html","444","4205451","0.0-444.0","stimuli/0.csv","true","zfvqevu3n7","","","","","","same-different-html","unramistically","anramistically","f","j","different","1000","2000","500","null","null","true","74","835.1999999284744","prssss","ram","un","ist_ic_al_ly","unramistically","p","0.0","0","u","a","anramistically","1"
"901.8000000715256","","same-different-html","445","4209614","0.0-445.0","stimuli/0.csv","true","zfvqevu3n7","","","","","","same-different-html","nonretrupivity","nonyetrupivity","f","j","different","1000","2000","500","null","null","true","74","1636.7000000476837","pprss","trup","non_re","iv_ity","nonretrupivity","p","1.0","0","r","y","nonyetrupivity","1"
"940.8000000715256","","same-different-html","446","4214705","0.0-446.0","stimuli/0.csv","true","zfvqevu3n7","","","","","","same-different-html","gennemtla","gewnemtla","f","j","different","1000","2000","500","null","null","true","74","2277.5","rss","gen","","nemt_la","gennemtla","r","","2","n","w","gewnemtla","1"
"798.5999999046326","","same-different-html","447","4218283","0.0-447.0","stimuli/0.csv","true","zfvqevu3n7","","","","","","same-different-html","sidneileru","sidneileru","f","j","same","1000","2000","500","null","null","true","70","917.1000000238419","prs","neil","sid","eru","sidneileru","s","0.0","2","u","i","sidneileri","0"
"1127.6000000238419","","same-different-html","448","4223058","0.0-448.0","stimuli/0.csv","true","zfvqevu3n7","","","","","","same-different-html","relienively","relienivell","f","j","different","1000","2000","500","null","null","true","74","1800.2999999523163","prss","lien","re","ive_ly","relienively","s","1.0","1","y","l","relienivell","1"
"486.39999997615814","","same-different-html","449","4226378","0.0-449.0","stimuli/0.csv","true","zfvqevu3n7","","","","","","same-different-html","unneg","unneg","f","j","same","1000","2000","500","null","null","true","70","756.7999999523163","pr","neg","un","","unneg","p","0.0","1","n","w","uwneg","0"
"520.8000000715256","","same-different-html","450","4230507","0.0-450.0","stimuli/0.csv","true","zfvqevu3n7","","","","","","same-different-html","erverotek","erverotek","f","j","same","1000","2000","500","null","null","true","70","1627.3999999761581","ppr","tek","er_vero","","erverotek","r","","2","k","p","erverotep","0"
"866.2000000476837","","same-different-html","451","4234131","0.0-451.0","stimuli/0.csv","true","zfvqevu3n7","","","","","","same-different-html","undarfistically","undarfisticallr","f","j","different","1000","2000","500","null","null","true","74","824.0999999046326","prssss","darf","un","ist_ic_al_ly","undarfistically","s","3.0","1","y","r","undarfisticallr","1"
"1203","","same-different-html","452","4238705","0.0-452.0","stimuli/0.csv","true","zfvqevu3n7","","","","","","same-different-html","sidnoleviyl","sidnoleviyl","f","j","same","1000","2000","500","null","null","true","70","1548","prss","nol","sid","evi_yl","sidnoleviyl","r","","1","o","e","sidneleviyl","0"
"417.89999997615814","","same-different-html","453","4242456","0.0-453.0","stimuli/0.csv","true","zfvqevu3n7","","","","","","same-different-html","ertalceviyl","ertalceviyl","f","j","same","1000","2000","500","null","null","true","70","1531.6000000238419","prss","talc","er","evi_yl","ertalceviyl","s","1.0","1","l","y","ertalceviyy","0"
"566.5","","same-different-html","454","4245457","0.0-454.0","stimuli/0.csv","true","zfvqevu3n7","","","","","","same-different-html","sarpisou","tarpisou","f","j","different","1000","2000","500","null","null","true","74","613","rs","sarp","","isou","sarpisou","r","","0","s","t","tarpisou","1"
"672.1999999284744","","same-different-html","455","4248902","0.0-455.0","stimuli/0.csv","true","zfvqevu3n7","","","","","","same-different-html","sarpcilayl","sarpcilayl","f","j","same","1000","2000","500","null","null","true","70","987.6000000238419","rsss","sarp","","ci_la_yl","sarpcilayl","s","0.0","0","c","d","sarpdilayl","0"
"926.7000000476837","","same-different-html","456","4252374","0.0-456.0","stimuli/0.csv","true","zfvqevu3n7","","","","","","same-different-html","intermor","intermow","f","j","different","1000","2000","500","null","null","true","74","710.8999999761581","pr","mor","inter","","intermor","r","","2","r","w","intermow","1"
"626.5999999046326","","same-different-html","457","4255546","0.0-457.0","stimuli/0.csv","true","zfvqevu3n7","","","","","","same-different-html","glocliness","tlocliness","f","j","different","1000","2000","500","null","null","true","74","774.5","rss","gloc","","li_ness","glocliness","r","","0","g","t","tlocliness","1"
"688.1999999284744","","same-different-html","458","4259837","0.0-458.0","stimuli/0.csv","true","zfvqevu3n7","","","","","","same-different-html","dobulfsens","dobulfsens","f","j","same","1000","2000","500","null","null","true","70","1768.5","rss","dob","","ulf_sens","dobulfsens","s","1.0","1","e","a","dobulfsans","0"
"567.3999999761581","","same-different-html","459","4263172","0.0-459.0","stimuli/0.csv","true","zfvqevu3n7","","","","","","same-different-html","nupurt","nupujt","f","j","different","1000","2000","500","null","null","true","74","713.3999999761581","pr","purt","nu","","nupurt","r","","2","r","j","nupujt","1"
"869.6999999284744","","same-different-html","460","4266867","0.0-460.0","stimuli/0.csv","true","zfvqevu3n7","","","","","","same-different-html","disinsoomion","disinsoomion","f","j","same","1000","2000","500","null","null","true","70","993.2000000476837","pprs","soom","dis_in","ion","disinsoomion","s","0.0","0","i","o","disinsoomoon","0"
"910.3000000715256","","same-different-html","461","4270969","0.0-461.0","stimuli/0.csv","true","zfvqevu3n7","","","","","","same-different-html","erpkoopcilayl","erhkoopcilayl","f","j","different","1000","2000","500","null","null","true","74","1419.4000000953674","prsss","koop","erp","ci_la_yl","erpkoopcilayl","p","0.0","2","p","h","erhkoopcilayl","1"
"962.6999999284744","","same-different-html","462","4275169","0.0-462.0","stimuli/0.csv","true","zfvqevu3n7","","","","","","same-different-html","edpurtzitaino","edpurtzitaino","f","j","same","1000","2000","500","null","null","true","70","1288.1999999284744","prsss","purt","ed","zi_ta_ino","edpurtzitaino","s","0.0","0","z","t","edpurttitaino","0"
"675.1000000238419","","same-different-html","463","4279086","0.0-463.0","stimuli/0.csv","true","zfvqevu3n7","","","","","","same-different-html","edfradzitaino","edfradzitaino","f","j","same","1000","2000","500","null","null","true","70","1460.6000000238419","prsss","frad","ed","zi_ta_ino","edfradzitaino","p","0.0","1","d","p","epfradzitaino","0"
"720.7000000476837","","same-different-html","464","4283871","0.0-464.0","stimuli/0.csv","true","zfvqevu3n7","","","","","","same-different-html","clatationally","clatationally","f","j","same","1000","2000","500","null","null","true","70","2202.3000000715256","rssss","clat","","at_ion_al_ly","clatationally","r","","0","c","g","glatationally","0"
"840.1999999284744","","same-different-html","465","4288684","0.0-465.0","stimuli/0.csv","true","zfvqevu3n7","","","","","","same-different-html","disintaunionary","disintaunionary","f","j","same","1000","2000","500","null","null","true","70","2159","pprss","taun","dis_in","ion_ary","disintaunionary","p","1.0","0","i","a","disantaunionary","0"
"437.60000002384186","","same-different-html","466","4291542","0.0-466.0","stimuli/0.csv","true","zfvqevu3n7","","","","","","same-different-html","tonpyl","tontyl","f","j","different","1000","2000","500","null","null","false","70","474.8000000715256","rs","tonp","","yl","tonpyl","r","","3","p","t","tontyl","1"
"559.7000000476837","","same-different-html","467","4295415","0.0-467.0","stimuli/0.csv","true","zfvqevu3n7","","","","","","same-different-html","glocment","glocment","f","j","same","1000","2000","500","null","null","true","70","676.7999999523163","rs","gloc","","ment","glocment","s","0.0","1","e","o","glocmont","0"
"549.6999999284744","","same-different-html","468","4298821","0.0-468.0","stimuli/0.csv","true","zfvqevu3n7","","","","","","same-different-html","talcsitcilayl","salcsitcilayl","f","j","different","1000","2000","500","null","null","false","70","1041.6999999284744","rssss","talc","","sit_ci_la_yl","talcsitcilayl","r","","0","t","s","salcsitcilayl","1"
"607.4000000953674","","same-different-html","469","4310410","0.0-469.0","stimuli/0.csv","true","zfvqevu3n7","","","","","","same-different-html","colgtainolayl","colgtainolayl","f","j","same","1000","2000","500","null","null","true","70","1100.7000000476837","rssss","colg","","ta_ino_la_yl","colgtainolayl","r","","2","l","y","coygtainolayl","0"
"737.7000000476837","","same-different-html","470","4313504","0.0-470.0","stimuli/0.csv","true","zfvqevu3n7","","","","","","same-different-html","siwlazei","siwlapei","f","j","different","1000","2000","500","null","null","true","74","521.2000000476837","rss","siw","","la_zei","siwlazei","s","1.0","0","z","p","siwlapei","1"
"673.8999999761581","","same-different-html","471","4316523","0.0-471.0","stimuli/0.csv","true","zfvqevu3n7","","","","","","same-different-html","nunolla","nunella","f","j","different","1000","2000","500","null","null","true","74","580.6000000238419","prs","nol","nu","la","nunolla","r","","1","o","e","nunella","1"
"1166.2999999523163","","same-different-html","472","4320017","0.0-472.0","stimuli/0.csv","true","zfvqevu3n7","","","","","","same-different-html","deteakalization","depeakalization","f","j","different","1000","2000","500","null","null","true","74","544","prssss","teak","de","al_iz_at_ion","deteakalization","r","","0","t","p","depeakalization","1"
"729.2999999523163","","same-different-html","473","4323175","0.0-473.0","stimuli/0.csv","true","zfvqevu3n7","","","","","","same-different-html","negationally","negationally","f","j","same","1000","2000","500","null","null","true","70","577.2999999523163","rssss","neg","","at_ion_al_ly","negationally","r","","1","e","o","nogationally","0"
"955.2000000476837","","same-different-html","474","4327616","0.0-474.0","stimuli/0.csv","true","zfvqevu3n7","","","","","","same-different-html","nonregeedivity","nomregeedivity","f","j","different","1000","2000","500","null","null","true","74","1645.1000000238419","pprss","geed","non_re","iv_ity","nonregeedivity","p","0.0","2","n","m","nomregeedivity","1"
"657.6000000238419","","same-different-html","475","4331039","0.0-475.0","stimuli/0.csv","true","zfvqevu3n7","","","","","","same-different-html","deeglasitciyl","daeglasitciyl","f","j","different","1000","2000","500","null","null","false","70","1005.6000000238419","rssss","deeg","","la_sit_ci_yl","deeglasitciyl","r","","1","e","a","daeglasitciyl","1"
"894.7000000476837","","same-different-html","476","4365076","0.0-476.0","stimuli/0.csv","true","zfvqevu3n7","","","","","","same-different-html","disindarfionary","disindarfionary","f","j","same","1000","2000","500","null","null","true","70","2024.8999999761581","pprss","darf","dis_in","ion_ary","disindarfionary","s","1.0","0","a","o","disindarfionory","0"
"738.3000000715256","","same-different-html","477","4368596","0.0-477.0","stimuli/0.csv","true","zfvqevu3n7","","","","","","same-different-html","teklasitciyl","tehlasitciyl","f","j","different","1000","2000","500","null","null","true","74","948.2000000476837","rssss","tek","","la_sit_ci_yl","teklasitciyl","r","","2","k","h","tehlasitciyl","1"
"643.6000000238419","","same-different-html","478","4371765","0.0-478.0","stimuli/0.csv","true","zfvqevu3n7","","","","","","same-different-html","loukilsens","loukilsens","f","j","same","1000","2000","500","null","null","true","70","720.6999999284744","rss","louk","","il_sens","loukilsens","s","1.0","3","s","t","loukilsent","0"
"961.2999999523163","","same-different-html","479","4376874","0.0-479.0","stimuli/0.csv","true","zfvqevu3n7","","","","","","same-different-html","otutonp","ototonp","f","j","different","1000","2000","500","null","null","true","74","2287.7000000476837","pr","tonp","otu","","otutonp","p","0.0","2","u","o","ototonp","1"
"1047.1000000238419","","same-different-html","480","4381561","0.0-480.0","stimuli/0.csv","true","zfvqevu3n7","","","","","","same-different-html","nimofbilatiy","rimofbilatiy","f","j","different","1000","2000","500","null","null","true","74","1867.6000000238419","prss","mof","ni","bila_tiy","nimofbilatiy","p","0.0","0","n","r","rimofbilatiy","1"
"1580","","same-different-html","481","4385635","0.0-481.0","stimuli/0.csv","true","zfvqevu3n7","","","","","","same-different-html","romulf","romult","f","j","different","1000","2000","500","null","null","true","74","700.5","rs","rom","","ulf","romulf","s","0.0","2","f","t","romult","1"
"638.2999999523163","","same-different-html","482","4389222","0.0-482.0","stimuli/0.csv","true","zfvqevu3n7","","","","","","same-different-html","dobsitcieta","dohsitcieta","f","j","different","1000","2000","500","null","null","true","74","1081.1000000238419","rsss","dob","","sit_ci_eta","dobsitcieta","r","","2","b","h","dohsitcieta","1"
"782.2000000476837","","same-different-html","483","4392392","0.0-483.0","stimuli/0.csv","true","zfvqevu3n7","","","","","","same-different-html","ermireem","ermareem","f","j","different","1000","2000","500","null","null","true","74","610.6999999284744","ppr","reem","er_mi","","ermireem","p","1.0","1","i","a","ermareem","1"
"542.5","","same-different-html","484","4395288","0.0-484.0","stimuli/0.csv","true","zfvqevu3n7","","","","","","same-different-html","sarpsels","sarpsels","f","j","same","1000","2000","500","null","null","true","70","602.8999999761581","rs","sarp","","sels","sarpsels","r","","2","r","l","salpsels","0"
"603.6000000238419","","same-different-html","485","4398582","0.0-485.0","stimuli/0.csv","true","zfvqevu3n7","","","","","","same-different-html","fomability","fomabiwity","f","j","different","1000","2000","500","null","null","true","74","816.6000000238419","rss","fom","","abil_ity","fomability","s","0.0","3","l","w","fomabiwity","1"
"789.7999999523163","","same-different-html","486","4401825","0.0-486.0","stimuli/0.csv","true","zfvqevu3n7","","","","","","same-different-html","upbels","ucbels","f","j","different","1000","2000","500","null","null","true","74","504.7000000476837","pr","bels","up","","upbels","p","0.0","1","p","c","ucbels","1"
"669.5999999046326","","same-different-html","487","4404827","0.0-487.0","stimuli/0.csv","true","zfvqevu3n7","","","","","","same-different-html","redeteak","medeteak","f","j","different","1000","2000","500","null","null","false","70","644.1000000238419","ppr","teak","re_de","","redeteak","p","0.0","0","r","m","medeteak","1"
"1207.3999999761581","","same-different-html","488","4463266","0.0-488.0","stimuli/0.csv","true","zfvqevu3n7","","","","","","same-different-html","meerationally","meerationally","f","j","same","1000","2000","500","null","null","true","70","1011.7000000476837","rssss","meer","","at_ion_al_ly","meerationally","s","0.0","1","t","d","meeradionally","0"
"808.6000000238419","","same-different-html","489","4468173","0.0-489.0","stimuli/0.csv","true","zfvqevu3n7","","","","","","same-different-html","disincetiousness","disincotiousness","f","j","different","1000","2000","500","null","null","true","74","1610","pprss","cet","dis_in","ious_ness","disincetiousness","r","","1","e","o","disincotiousness","1"
"751.6000000238419","","same-different-html","490","4471383","0.0-490.0","stimuli/0.csv","true","zfvqevu3n7","","","","","","same-different-html","ermidobelba","erridobelba","f","j","different","1000","2000","500","null","null","true","74","702.6000000238419","pprs","dob","er_mi","elba","ermidobelba","p","1.0","0","m","r","erridobelba","1"
"718.6000000238419","","same-different-html","491","4474511","0.0-491.0","stimuli/0.csv","true","zfvqevu3n7","","","","","","same-different-html","revotek","revotek","f","j","same","1000","2000","500","null","null","true","70","620.5","pr","tek","revo","","revotek","p","0.0","2","v","s","resotek","0"
"801.8999999761581","","same-different-html","492","4478492","0.0-492.0","stimuli/0.csv","true","zfvqevu3n7","","","","","","same-different-html","erverosarp","erverotarp","f","j","different","1000","2000","500","null","null","true","74","1463.7000000476837","ppr","sarp","er_vero","","erverosarp","r","","0","s","t","erverotarp","1"
"766.3999999761581","","same-different-html","493","4481653","0.0-493.0","stimuli/0.csv","true","zfvqevu3n7","","","","","","same-different-html","koopelba","koopemba","f","j","different","1000","2000","500","null","null","true","74","550.5","rs","koop","","elba","koopelba","s","0.0","1","l","m","koopemba","1"
"1854.3999999761581","","same-different-html","494","4486158","0.0-494.0","stimuli/0.csv","true","zfvqevu3n7","","","","","","same-different-html","repsidneil","repsedneil","f","j","different","1000","2000","500","null","null","false","70","978.2999999523163","ppr","neil","rep_sid","","repsidneil","p","1.0","1","i","e","repsedneil","1"
"1367.1999999284744","","same-different-html","495","4491359","0.0-495.0","stimuli/0.csv","true","zfvqevu3n7","","","","","","same-different-html","pookically","pookically","f","j","same","1000","2000","500","null","null","true","70","685.7999999523163","rsss","pook","","ic_al_ly","pookically","r","","1","o","a","paokically","0"
"2528.6999999284744","","same-different-html","496","4497449","0.0-496.0","stimuli/0.csv","true","zfvqevu3n7","","","","","","same-different-html","sidnicolgsioussen","sidnicolgsioussen","f","j","same","1000","2000","500","null","null","true","70","1604.2000000476837","pprss","colg","sid_ni","siou_ssen","sidnicolgsioussen","r","","1","o","e","sidnicelgsioussen","0"
"836","","same-different-html","497","4501117","0.0-497.0","stimuli/0.csv","true","zfvqevu3n7","","","","","","same-different-html","sidnisiwoniyar","sidnisiwoliyar","f","j","different","1000","2000","500","null","null","true","74","890.2000000476837","pprss","siw","sid_ni","oni_yar","sidnisiwoniyar","s","0.0","1","n","l","sidnisiwoliyar","1"
"857.3999999761581","","same-different-html","498","4504636","0.0-498.0","stimuli/0.csv","true","zfvqevu3n7","","","","","","same-different-html","outprasenly","outprasenly","f","j","same","1000","2000","500","null","null","true","70","842.6000000238419","prss","pras","out","en_ly","outprasenly","p","0.0","2","t","c","oucprasenly","0"
"1250.6999999284744","","same-different-html","499","4508540","0.0-499.0","stimuli/0.csv","true","zfvqevu3n7","","","","","","same-different-html","eredkeatnemt","eredkeatnemt","f","j","same","1000","2000","500","null","null","true","70","869.5","pprs","keat","er_ed","nemt","eredkeatnemt","s","0.0","2","m","r","eredkeatnert","0"
"653.7999999523163","","same-different-html","500","4511617","0.0-500.0","stimuli/0.csv","true","zfvqevu3n7","","","","","","same-different-html","remeerively","remeerively","f","j","same","1000","2000","500","null","null","true","70","568.3999999761581","prss","meer","re","ive_ly","remeerively","r","","1","e","o","remoerively","0"
"694.6000000238419","","same-different-html","501","4514621","0.0-501.0","stimuli/0.csv","true","zfvqevu3n7","","","","","","same-different-html","otunol","otunol","f","j","same","1000","2000","500","null","null","true","70","478.60000002384186","pr","nol","otu","","otunol","p","0.0","2","u","a","otanol","0"
"646.1000000238419","","same-different-html","502","4517609","0.0-502.0","stimuli/0.csv","true","zfvqevu3n7","","","","","","same-different-html","nutrigssen","nutrigssen","f","j","same","1000","2000","500","null","null","true","70","523.1999999284744","prs","trig","nu","ssen","nutrigssen","p","0.0","1","u","o","notrigssen","0"
"779.3000000715256","","same-different-html","503","4522298","0.0-503.0","stimuli/0.csv","true","zfvqevu3n7","","","","","","same-different-html","rieknemtlayl","roeknemtlayl","f","j","different","1000","2000","500","null","null","true","74","2093","rsss","riek","","nemt_la_yl","rieknemtlayl","r","","1","i","o","roeknemtlayl","1"
"611","","same-different-html","504","4525290","0.0-504.0","stimuli/0.csv","true","zfvqevu3n7","","","","","","same-different-html","keat","teat","f","j","different","1000","2000","500","null","null","true","74","540.6999999284744","r","keat","","","keat","r","","0","k","t","teat","1"
"654","","same-different-html","505","4528309","0.0-505.0","stimuli/0.csv","true","zfvqevu3n7","","","","","","same-different-html","geedisticate","geedisticate","f","j","same","1000","2000","500","null","null","true","70","614.3999999761581","rsss","geed","","ist_ic_ate","geedisticate","s","2.0","1","t","k","geedisticake","0"
"795.0999999046326","","same-different-html","506","4533734","0.0-506.0","stimuli/0.csv","true","zfvqevu3n7","","","","","","same-different-html","sidnikeatouisyl","sidnikeatouixyl","f","j","different","1000","2000","500","null","null","true","74","2842.600000023842","pprss","keat","sid_ni","ouis_yl","sidnikeatouisyl","s","0.0","3","s","x","sidnikeatouixyl","1"
"1613.6000000238419","","same-different-html","507","4538906","0.0-507.0","stimuli/0.csv","true","zfvqevu3n7","","","","","","same-different-html","talcisousens","telcisousens","f","j","different","1000","2000","500","null","null","true","74","1848.5","rss","talc","","isou_sens","talcisousens","r","","1","a","e","telcisousens","1"
"662.2999999523163","","same-different-html","508","4541968","0.0-508.0","stimuli/0.csv","true","zfvqevu3n7","","","","","","same-different-html","reinclat","reinclat","f","j","same","1000","2000","500","null","null","true","70","611.1000000238419","ppr","clat","re_in","","reinclat","r","","3","t","s","reinclas","0"
"876","","same-different-html","509","4545202","0.0-509.0","stimuli/0.csv","true","zfvqevu3n7","","","","","","same-different-html","wisiousness","wisiousnesp","f","j","different","1000","2000","500","null","null","true","74","613.7000000476837","rss","wis","","ious_ness","wisiousness","s","1.0","3","s","p","wisiousnesp","1"
"727.6000000238419","","same-different-html","510","4548715","0.0-510.0","stimuli/0.csv","true","zfvqevu3n7","","","","","","same-different-html","eredlouknemt","eredloukneyt","f","j","different","1000","2000","500","null","null","true","74","1045.1999999284744","pprs","louk","er_ed","nemt","eredlouknemt","s","0.0","2","m","y","eredloukneyt","1"
"1941.2000000476837","","same-different-html","511","4553027","0.0-511.0","stimuli/0.csv","true","zfvqevu3n7","","","","","","same-different-html","prediskeir","prediskeil","f","j","different","1000","2000","500","null","null","true","74","684.2999999523163","ppr","keir","pre_dis","","prediskeir","r","","3","r","l","prediskeil","1"
"945.7000000476837","","same-different-html","512","4557655","0.0-512.0","stimuli/0.csv","true","zfvqevu3n7","","","","","","same-different-html","pookisticate","pookisticate","f","j","same","1000","2000","500","null","null","true","70","1056.8999999761581","rsss","pook","","ist_ic_ate","pookisticate","s","1.0","1","c","t","pookistitate","0"
"655.6000000238419","","same-different-html","513","4560846","0.0-513.0","stimuli/0.csv","true","zfvqevu3n7","","","","","","same-different-html","redisbels","redishels","f","j","different","1000","2000","500","null","null","true","74","611.3999999761581","ppr","bels","re_dis","","redisbels","r","","0","b","h","redishels","1"
"920.1999999284744","","same-different-html","514","4565174","0.0-514.0","stimuli/0.csv","true","zfvqevu3n7","","","","","","same-different-html","numoftanoilayl","numoftanoimayl","f","j","different","1000","2000","500","null","null","false","70","1631.1000000238419","prssss","mof","nu","ta_noi_la_yl","numoftanoilayl","s","2.0","0","l","m","numoftanoimayl","1"
"908","","same-different-html","515","4569490","0.0-515.0","stimuli/0.csv","true","zfvqevu3n7","","","","","","same-different-html","nusimsarpbaly","nasimsarpbaly","f","j","different","1000","2000","500","null","null","false","70","1377.6999999284744","pprss","sarp","nu_sim","bal_y","nusimsarpbaly","p","0.0","1","u","a","nasimsarpbaly","1"
"814","","same-different-html","516","4572774","0.0-516.0","stimuli/0.csv","true","zfvqevu3n7","","","","","","same-different-html","ernoleta","ernoleta","f","j","same","1000","2000","500","null","null","true","70","625.5999999046326","prs","nol","er","eta","ernoleta","p","0.0","0","e","i","irnoleta","0"
"1202.7999999523163","","same-different-html","517","4577141","0.0-517.0","stimuli/0.csv","true","zfvqevu3n7","","","","","","same-different-html","nugensitcilayl","nugensitcilayl","f","j","same","1000","2000","500","null","null","true","70","1392.8000000715256","prssss","gen","nu","sit_ci_la_yl","nugensitcilayl","p","0.0","1","u","i","nigensitcilayl","0"
"1101.6000000238419","","same-different-html","518","4580592","0.0-518.0","stimuli/0.csv","true","zfvqevu3n7","","","","","","same-different-html","absoomality","absoomality","f","j","same","1000","2000","500","null","null","true","70","695.1999999284744","prss","soom","ab","al_ity","absoomality","p","0.0","0","a","u","ubsoomality","0"
"639.4000000953674","","same-different-html","519","4584179","0.0-519.0","stimuli/0.csv","true","zfvqevu3n7","","","","","","same-different-html","unramationally","unramationally","f","j","same","1000","2000","500","null","null","true","70","1213.6000000238419","prssss","ram","un","at_ion_al_ly","unramationally","s","3.0","1","y","m","unramationallm","0"
"706.8000000715256","","same-different-html","520","4587685","0.0-520.0","stimuli/0.csv","true","zfvqevu3n7","","","","","","same-different-html","louksitcieta","louksibcieta","f","j","different","1000","2000","500","null","null","true","74","1037.4000000953674","rsss","louk","","sit_ci_eta","louksitcieta","s","0.0","2","t","b","louksibcieta","1"
"623.8000000715256","","same-different-html","521","4594812","0.0-521.0","stimuli/0.csv","true","zfvqevu3n7","","","","","","same-different-html","unglocistically","unglocistically","f","j","same","1000","2000","500","null","null","true","70","3431.5","prssss","gloc","un","ist_ic_al_ly","unglocistically","r","","2","o","i","unglicistically","0"
"316.7000000476837","","same-different-html","522","4621455","0.0-522.0","stimuli/0.csv","true","zfvqevu3n7","","","","","","same-different-html","predarf","preharf","f","j","different","1000","2000","500","null","null","true","74","814.2999999523163","pr","darf","pre","","predarf","r","","0","d","h","preharf","1"
"269.89999997615814","","same-different-html","523","4641963","0.0-523.0","stimuli/0.csv","true","zfvqevu3n7","","","","","","same-different-html","refomable","refimable","f","j","different","1000","2000","500","null","null","true","74","433.39999997615814","prs","fom","re","able","refomable","r","","1","o","i","refimable","1"
"322.39999997615814","","same-different-html","524","4644647","0.0-524.0","stimuli/0.csv","true","zfvqevu3n7","","","","","","same-different-html","ednurdlazitanoi","ednurdlazitanoi","f","j","same","1000","2000","500","null","null","true","70","545.5","prssss","nurd","ed","la_zi_ta_noi","ednurdlazitanoi","s","3.0","2","i","e","ednurdlazitanoe","0"
"246.70000004768372","","same-different-html","525","4647189","0.0-525.0","stimuli/0.csv","true","zfvqevu3n7","","","","","","same-different-html","koulistically","koalistically","f","j","different","1000","2000","500","null","null","true","74","470.3000000715256","rssss","koul","","ist_ic_al_ly","koulistically","r","","2","u","a","koalistically","1"
"3.299999952316284","","same-different-html","526","4649484","0.0-526.0","stimuli/0.csv","true","zfvqevu3n7","","","","","","same-different-html","soommentalism","soommentalism","f","j","same","1000","2000","500","null","null","true","70","448.8000000715256","rsss","soom","","ment_al_ism","soommentalism","s","2.0","1","s","t","soommentalitm","0"
"336.10000002384186","","same-different-html","527","4659591","0.0-527.0","stimuli/0.csv","true","zfvqevu3n7","","","","","","same-different-html","disinpontiously","disinpontiousry","f","j","different","1000","2000","500","null","null","true","74","723.1000000238419","pprss","pont","dis_in","ious_ly","disinpontiously","s","1.0","0","l","r","disinpontiousry","1"
"369.2999999523163","","same-different-html","528","4662602","0.0-528.0","stimuli/0.csv","true","zfvqevu3n7","","","","","","same-different-html","unteakalisticly","unteadalisticly","f","j","different","1000","2000","500","null","null","true","74","816.2000000476837","prssss","teak","un","al_ist_ic_ly","unteakalisticly","r","","3","k","d","unteadalisticly","1"
"362.8000000715256","","same-different-html","529","4665368","0.0-529.0","stimuli/0.csv","true","zfvqevu3n7","","","","","","same-different-html","pontational","pontational","f","j","same","1000","2000","500","null","null","true","70","664.2000000476837","rss","pont","","ation_al","pontational","r","","2","n","m","pomtational","0"
"252.5","","same-different-html","530","4667826","0.0-530.0","stimuli/0.csv","true","zfvqevu3n7","","","","","","same-different-html","disteakure","disteakure","f","j","same","1000","2000","500","null","null","true","70","456.09999990463257","prs","teak","dis","ure","disteakure","s","0.0","1","r","m","disteakume","0"
"389.2000000476837","","same-different-html","531","4680038","0.0-531.0","stimuli/0.csv","true","zfvqevu3n7","","","","","","same-different-html","sidnicolgoni","sidnicolguni","f","j","different","1000","2000","500","null","null","true","74","577.5","pprs","colg","sid_ni","oni","sidnicolgoni","s","0.0","0","o","u","sidnicolguni","1"
"548.1000000238419","","same-different-html","532","4683683","0.0-532.0","stimuli/0.csv","true","zfvqevu3n7","","","","","","same-different-html","glocical","glocical","f","j","same","1000","2000","500","null","null","true","70","1089.3000000715256","rss","gloc","","ic_al","glocical","r","","2","o","a","glacical","0"
"270.1999999284744","","same-different-html","533","4686879","0.0-533.0","stimuli/0.csv","true","zfvqevu3n7","","","","","","same-different-html","nunurdtanoilayl","nunurdtanoilayl","f","j","same","1000","2000","500","null","null","true","70","1120","prssss","nurd","nu","ta_noi_la_yl","nunurdtanoilayl","p","0.0","0","n","w","wunurdtanoilayl","0"
"681.7000000476837","","same-different-html","534","4690320","0.0-534.0","stimuli/0.csv","true","zfvqevu3n7","","","","","","same-different-html","glocistically","glicistically","f","j","different","1000","2000","500","null","null","true","74","880.6000000238419","rssss","gloc","","ist_ic_al_ly","glocistically","r","","2","o","i","glicistically","1"
"637.8999999761581","","same-different-html","535","4693543","0.0-535.0","stimuli/0.csv","true","zfvqevu3n7","","","","","","same-different-html","erninuc","erniwuc","f","j","different","1000","2000","500","null","null","true","74","770.2000000476837","ppr","nuc","er_ni","","erninuc","r","","0","n","w","erniwuc","1"
"436","","same-different-html","536","4696202","0.0-536.0","stimuli/0.csv","true","zfvqevu3n7","","","","","","same-different-html","bussiw","bussiw","f","j","same","1000","2000","500","null","null","false","74","488.5","pr","siw","bus","","bussiw","p","0.0","1","u","o","bossiw","0"
"1504.2999999523163","","same-different-html","537","4700836","0.0-537.0","stimuli/0.csv","true","zfvqevu3n7","","","","","","same-different-html","ertekelba","ertekelba","f","j","same","1000","2000","500","null","null","true","70","1454.6000000238419","prs","tek","er","elba","ertekelba","p","0.0","1","r","y","eytekelba","0"
